Year,Plot,Achmi,Agrsm,Amoca,Petca,Andge,Asctu,Elyca,Koecr,Lesca,Liaas,Luppe,Monfi,Solri,Panvi,Petpu,Poapr,Schsc,Sornu,AbvBioAnnProd
2008,X93,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,359.152
2008,X94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,106.6
2008,X98,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,440.23
2008,X104,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,331.42
2008,X107,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,286.48
2008,X108,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,308
2008,X109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.01
2008,X110,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,287.98
2008,X111,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,234.74
2008,X115,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,113.05
2008,X117,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,267.32
2008,X118,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,167.972
2008,X125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,290.5
2008,X129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,212.19
2008,X130,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,369.11
2008,X133,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,210.35
2008,X135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.16
2008,X136,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,361.66
2008,X137,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.3
2008,X138,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,103.3
2008,X139,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,442.88
2008,X142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.18
2008,X146,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,384.19
2008,X149,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,341.09
2008,X156,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,253.48
2008,X157,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.47
2008,X160,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,160.46
2008,X163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.83
2008,X164,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,292.84
2008,X165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,97.24
2008,X167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,83.24
2008,X168,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,103.21
2008,X169,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,294.43
2008,X170,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,225.22
2008,X171,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,373.63
2008,X174,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,226.02
2008,X175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,342.46
2008,X176,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,192.68
2008,X177,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,203.49
2008,X178,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,226.542
2008,X185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,170.32
2008,X186,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,317.61
2008,X190,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,79.84
2008,X193,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,282.87
2008,X197,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,152.18
2008,X199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,303.13
2008,X201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,384.9
2008,X202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,651.03
2008,X205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,195.41
2008,X206,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,475.52
2008,X208,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,274.35
2008,X210,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,255.8
2008,X211,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,177.66
2008,X213,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,171.69
2008,X220,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,465.94
2008,X223,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,163.77
2008,X224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110.3
2008,X225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,255.24
2008,X227,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,319.78
2008,X229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,152.35
2008,X230,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101.36
2008,X232,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,359.69
2008,X233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,213.55
2008,X234,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,292.83
2008,X235,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,423.77
2008,X236,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,302.12
2008,X237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49.83
2008,X239,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,347.73
2008,X242,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,297.21
2008,X253,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,338.93
2008,X257,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,362.29
2008,X259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,359.79
2008,X265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,216.43
2008,X266,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,147.92
2008,X267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,194.08
2008,X268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108.46
2008,X273,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,748.83
2008,X278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,58.32
2008,X280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33.45
2008,X282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97.49
2008,X283,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,90.79
2008,X286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,152.25
2008,X287,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,78.69
2008,X290,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,61.6
2008,X291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68.39
2008,X292,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,323.59
2008,X293,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,251.72
2008,X299,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,398.78
2008,X300,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,425.63
2008,X301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,223.58
2008,X302,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,292.59
2008,X303,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,514.61
2008,X304,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116.79
2008,X307,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,265.33
2008,X308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.85
2008,X311,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,118.19
2008,X313,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,255.36
2008,X318,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,337.77
2008,X324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,77.75
2008,X325,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,236.24
2008,X328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,249.78
2008,X329,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,319.46
2008,X330,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,148.08
2008,X331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,196.46
2008,X334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,138.91
2008,X335,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.29
2008,X336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,459.69
2008,X338,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,179.66
2008,X339,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,329.53
2008,X342,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,226.72
2009,X2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137.27
2009,X3,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,50.62
2009,X5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74.88
2009,X6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.59
2009,X9,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,135.59
2009,X11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.88
2009,X12,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,178.63
2009,X14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,62.58
2009,X15,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,142.88
2009,X16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.18
2009,X20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.14
2009,X22,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,208.27
2009,X24,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,41.34
2009,X26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,181.8
2009,X27,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,319.79
2009,X28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,141.59
2009,X29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196.99
2009,X30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,373.17
2009,X31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.23
2009,X33,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,229.89
2009,X34,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,217.1
2009,X35,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,291.59
2009,X44,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,259.98
2009,X45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,136.73
2009,X46,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,285.32
2009,X48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,212.38
2009,X50,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,181
2009,X53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,111.91
2009,X56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,286.63
2009,X57,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,152.8
2009,X58,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,124.23
2009,X62,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,144.36
2009,X67,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,304.62
2009,X68,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,255.54
2009,X69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.72
2009,X70,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,148.77
2009,X74,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,195.92
2009,X75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,80.98
2009,X81,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,133.3
2009,X82,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,230.66
2009,X83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,154.62
2009,X87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.7
2009,X89,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,180.69
2009,X92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118.6
2009,X93,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,260.74
2009,X94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136.58
2009,X98,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,218.08
2009,X104,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,265.35
2009,X107,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,232.5
2009,X108,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,449.06
2009,X109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.43
2009,X110,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,253.25
2009,X111,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,179.79
2009,X115,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,58.32
2009,X117,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,122.28
2009,X118,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,104.53
2009,X125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,189.07
2009,X129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126.51
2009,X130,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,241.88
2009,X133,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,280.34
2009,X135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71.98
2009,X136,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,279.64
2009,X137,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.58
2009,X138,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,304.84
2009,X139,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,255.38
2009,X142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.75
2009,X146,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,245.52
2009,X149,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,271.39
2009,X156,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,269.07
2009,X157,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58.36
2009,X160,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,350.47
2009,X163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.37
2009,X164,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,222.88
2009,X165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,84.91
2009,X167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,133.14
2009,X168,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,102.72
2009,X169,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,380.96
2009,X170,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,194.49
2009,X171,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,232.27
2009,X174,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,218.06
2009,X175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,244.29
2009,X176,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,184.1
2009,X177,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,178.73
2009,X178,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,166.66
2009,X185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,132.86
2009,X186,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,327.84
2009,X190,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,198.32
2009,X193,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,185.05
2009,X197,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,106.19
2009,X199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,181.08
2009,X201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,234.35
2009,X202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,361.2
2009,X205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,111.66
2009,X206,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,212.87
2009,X208,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,149.48
2009,X210,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,233.2
2009,X211,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,96.21
2009,X213,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,243.99
2009,X220,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,325.27
2009,X223,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,99.2
2009,X224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88.3
2009,X225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,266.46
2009,X227,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,281.59
2009,X229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,134.17
2009,X230,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,102.49
2009,X232,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,228.87
2009,X233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,213.29
2009,X234,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,304.73
2009,X235,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,298.65
2009,X236,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,307.45
2009,X237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41.24
2009,X239,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,344.17
2009,X242,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,336.46
2009,X253,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,302.97
2009,X257,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,319.2
2009,X259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,311.08
2009,X265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,378.14
2009,X266,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,208.91
2009,X267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120.28
2009,X268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.99
2009,X273,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,568.25
2009,X278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,58.68
2009,X280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,159.19
2009,X282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.55
2009,X283,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,70.37
2009,X286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,263.11
2009,X287,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,90.66
2009,X290,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,139.68
2009,X291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79.69
2009,X292,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,382.76
2009,X293,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,289.36
2009,X299,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,222.63
2009,X300,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,212.33
2009,X301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,231.89
2009,X302,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,239.28
2009,X303,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,390.7
2009,X304,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82.23
2009,X307,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,239.07
2009,X308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51.16
2009,X311,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,126.36
2009,X313,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,229.55
2009,X318,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,323.86
2009,X324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,62.43
2009,X325,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,229.35
2009,X328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,280.39
2009,X329,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,255.16
2009,X330,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,93.88
2009,X331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,183.86
2009,X334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,62.04
2009,X335,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,124.63
2009,X336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,321.78
2009,X338,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,79.12
2009,X339,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,247.61
2009,X342,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,374.72
2010,X2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,145.085
2010,X3,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,63.86
2010,X5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59.625
2010,X6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,51.235
2010,X9,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,217.765
2010,X11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.415
2010,X12,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,186.595
2010,X14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,79.815
2010,X15,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,276.175
2010,X16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.845
2010,X20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.95
2010,X22,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,144.89
2010,X24,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,49.045
2010,X26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,146.44
2010,X27,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,218.615
2010,X28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,113.275
2010,X29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,105.53
2010,X30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,324.81
2010,X31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44.665
2010,X33,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,204.805
2010,X34,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,225.185
2010,X35,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,265.785
2010,X44,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,188.16
2010,X45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,174.42
2010,X46,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,288.14
2010,X48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,147.06
2010,X50,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,198.345
2010,X53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,135.22
2010,X56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,202.18
2010,X57,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,240.395
2010,X58,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,156.67
2010,X62,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,152.45
2010,X67,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,239.795
2010,X68,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,338.77
2010,X69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.14
2010,X70,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,172.815
2010,X74,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,233.055
2010,X75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,85.545
