,MSW05_Binomial,MSW05_Order,MSW05_Family,AdultBodyMass_g,GR_Area_km2,RedList
2832,Myotis_bucharensis,Chiroptera,Vespertilionidae,NA,NA,DD
2833,Myotis_californicus,Chiroptera,Vespertilionidae,4.39,3994128.1,LC
2834,Myotis_capaccinii,Chiroptera,Vespertilionidae,8.15,1758634.4,VU
2835,Myotis_chiloensis,Chiroptera,Vespertilionidae,NA,562838.91,LC
2836,Myotis_chinensis,Chiroptera,Vespertilionidae,41.99,1209407.95,LC
2837,Myotis_ciliolabrum,Chiroptera,Vespertilionidae,4.89,NA,LC
2838,Myotis_cobanensis,Chiroptera,Vespertilionidae,NA,294.52,DD
2839,Myotis_csorbai,Chiroptera,Vespertilionidae,NA,33044.81,DD
2840,Myotis_dasycneme,Chiroptera,Vespertilionidae,15.16,6606862.4,NT
2841,Myotis_daubentonii,Chiroptera,Vespertilionidae,7.63,14824937.25,LC
2842,Myotis_davidii,Chiroptera,Vespertilionidae,NA,NA,LC
2843,Myotis_dominicensis,Chiroptera,Vespertilionidae,NA,2248.11,VU
2844,Myotis_elegans,Chiroptera,Vespertilionidae,4.21,669104.48,LC
2845,Myotis_emarginatus,Chiroptera,Vespertilionidae,7.56,3765086.81,LC
2846,Myotis_evotis,Chiroptera,Vespertilionidae,6.91,3119769.09,LC
2847,Myotis_fimbriatus,Chiroptera,Vespertilionidae,NA,100728.99,LC
2848,Myotis_findleyi,Chiroptera,Vespertilionidae,NA,398.67,EN
2849,Myotis_formosus,Chiroptera,Vespertilionidae,7.07,3602303.43,LC
2850,Myotis_fortidens,Chiroptera,Vespertilionidae,4.37,470951.95,LC
2851,Myotis_frater,Chiroptera,Vespertilionidae,7.54,NA,DD
2852,Myotis_gomantongensis,Chiroptera,Vespertilionidae,NA,737413.1,LC
2853,Myotis_goudoti,Chiroptera,Vespertilionidae,5.56,313769.92,LC
2854,Myotis_grisescens,Chiroptera,Vespertilionidae,10.84,854748.87,NT
2855,Myotis_hajastanicus,Chiroptera,Vespertilionidae,NA,7282.75,CR
2856,Myotis_hasseltii,Chiroptera,Vespertilionidae,8.7,2413306.66,LC
2857,Myotis_hermani,Chiroptera,Vespertilionidae,NA,126.25,DD
2858,Myotis_horsfieldii,Chiroptera,Vespertilionidae,6.05,1457245.69,LC
2859,Myotis_ikonnikovi,Chiroptera,Vespertilionidae,NA,1685813.38,LC
2860,Myotis_insularum,Chiroptera,Vespertilionidae,NA,1746.15,DD
2861,Myotis_keaysi,Chiroptera,Vespertilionidae,5.45,3235410.02,LC
2862,Myotis_keenii,Chiroptera,Vespertilionidae,6.51,398644.38,LC
2863,Myotis_laniger,Chiroptera,Vespertilionidae,NA,920362.79,LC
2864,Myotis_leibii,Chiroptera,Vespertilionidae,5.22,1424872.3,LC
2865,Myotis_levis,Chiroptera,Vespertilionidae,5.49,3055141.25,LC
2866,Myotis_longipes,Chiroptera,Vespertilionidae,NA,402070.4,DD
2867,Myotis_lucifugus,Chiroptera,Vespertilionidae,7.8,NA,LC
2868,Myotis_macrodactylus,Chiroptera,Vespertilionidae,7.48,517296.29,LC
2869,Myotis_macropus,Chiroptera,Vespertilionidae,NA,792461.6,LC
2870,Myotis_macrotarsus,Chiroptera,Vespertilionidae,12.64,237568.76,NT
2871,Myotis_martiniquensis,Chiroptera,Vespertilionidae,NA,1587.98,VU
2872,Myotis_melanorhinus,Chiroptera,Vespertilionidae,NA,4297565.61,LC
2873,Myotis_moluccarum,Chiroptera,Vespertilionidae,NA,1176019.19,LC
2874,Myotis_montivagus,Chiroptera,Vespertilionidae,8.3,946712.09,LC
2875,Myotis_morrisi,Chiroptera,Vespertilionidae,NA,186988.69,DD
2876,Myotis_muricola,Chiroptera,Vespertilionidae,4.8,6272844.55,LC
2877,Myotis_myotis,Chiroptera,Vespertilionidae,25.59,3731149.73,LC
2878,Myotis_mystacinus,Chiroptera,Vespertilionidae,NA,NA,LC
2879,Myotis_nattereri,Chiroptera,Vespertilionidae,7.25,4811054.08,LC
2880,Myotis_nesopolus,Chiroptera,Vespertilionidae,3.56,53573.46,LC
2881,Myotis_nigricans,Chiroptera,Vespertilionidae,NA,14531338.92,LC
2882,Myotis_nipalensis,Chiroptera,Vespertilionidae,NA,NA,LC
2883,Myotis_occultus,Chiroptera,Vespertilionidae,8.79,NA,LC
2884,Myotis_oreias,Chiroptera,Vespertilionidae,NA,557.11,DD
2885,Myotis_oxyotus,Chiroptera,Vespertilionidae,5.65,2445705.56,LC
2886,Myotis_peninsularis,Chiroptera,Vespertilionidae,NA,13115.08,EN
2887,Myotis_pequinius,Chiroptera,Vespertilionidae,NA,273300.51,LC
2888,Myotis_planiceps,Chiroptera,Vespertilionidae,NA,27602.56,EN
2889,Myotis_pruinosus,Chiroptera,Vespertilionidae,NA,264536.02,EN
2890,Myotis_punicus,Chiroptera,Vespertilionidae,NA,503619.95,NT
2891,Myotis_ridleyi,Chiroptera,Vespertilionidae,4.06,184038.87,NT
2892,Myotis_riparius,Chiroptera,Vespertilionidae,4.57,14273179.55,LC
2893,Myotis_rosseti,Chiroptera,Vespertilionidae,3.29,132994.33,LC
2894,Myotis_ruber,Chiroptera,Vespertilionidae,4.99,1758280.25,NT
2895,Myotis_schaubi,Chiroptera,Vespertilionidae,NA,241089.05,DD
2896,Myotis_scotti,Chiroptera,Vespertilionidae,NA,58291.83,VU
2897,Myotis_septentrionalis,Chiroptera,Vespertilionidae,NA,4944705.89,LC
2898,Myotis_sicarius,Chiroptera,Vespertilionidae,NA,131274.25,VU
2899,Myotis_siligorensis,Chiroptera,Vespertilionidae,2.93,1554491.46,LC
2900,Myotis_simus,Chiroptera,Vespertilionidae,NA,5066834.22,DD
2901,Myotis_sodalis,Chiroptera,Vespertilionidae,7.15,1567441.07,EN
2902,Myotis_stalkeri,Chiroptera,Vespertilionidae,NA,563.36,DD
2903,Myotis_thysanodes,Chiroptera,Vespertilionidae,8.49,3432647.4,LC
2904,Myotis_tricolor,Chiroptera,Vespertilionidae,13.67,2644196.27,LC
2905,Myotis_velifer,Chiroptera,Vespertilionidae,9.82,1714121.75,LC
2906,Myotis_vivesi,Chiroptera,Vespertilionidae,25.63,36822.86,VU
2907,Myotis_volans,Chiroptera,Vespertilionidae,8.71,4717135.24,LC
2908,Myotis_welwitschii,Chiroptera,Vespertilionidae,15.88,4449620.33,LC
2909,Myotis_yanbarensis,Chiroptera,Vespertilionidae,NA,1209.87,CR
2910,Myotis_yumanensis,Chiroptera,Vespertilionidae,5.15,3753876.77,LC
2911,Myrmecobius_fasciatus,Dasyuromorphia,Myrmecobiidae,511.44,7560.06,EN
2912,Myrmecophaga_tridactyla,Pilosa,Myrmecophagidae,29531.83,12447513.64,VU
2913,Mysateles_garridoi,Rodentia,Capromyidae,NA,0.49,CR
2914,Mysateles_meridionalis,Rodentia,Capromyidae,NA,2253.65,CR
2915,Mysateles_prehensilis,Rodentia,Capromyidae,NA,63506.47,NT
2916,Mystacina_robusta,Chiroptera,Mystacinidae,27.41,NA,CR
2917,Mystacina_tuberculata,Chiroptera,Mystacinidae,13.14,47521.83,VU
2918,Mystromys_albicaudatus,Rodentia,Nesomyidae,86.85,590636.36,EN
2919,Myzopoda_aurita,Chiroptera,Myzopodidae,9.1,129074.18,LC
2920,Naemorhedus_baileyi,Artiodactyla,Bovidae,28863.45,105198.47,VU
2921,Naemorhedus_caudatus,Artiodactyla,Bovidae,26999.99,757390.24,VU
2922,Naemorhedus_goral,Artiodactyla,Bovidae,28796.51,353466.24,NT
2923,Naemorhedus_griseus,Artiodactyla,Bovidae,NA,1912280.46,VU
2924,Nandinia_binotata,Carnivora,Nandiniidae,2167.2,5977079.52,LC
2925,Nanger_dama,Artiodactyla,Bovidae,71424.81,1593778.59,CR
2926,Nanger_granti,Artiodactyla,Bovidae,55464.46,963156.39,LC
2927,Nanger_soemmerringii,Artiodactyla,Bovidae,41582.93,1089492.28,VU
2928,Nannosciurus_melanotis,Rodentia,Sciuridae,NA,1066340.99,LC
2929,Nanonycteris_veldkampii,Chiroptera,Pteropodidae,21.89,1388474.86,LC
2930,Napaeozapus_insignis,Rodentia,Dipodidae,22.25,2009406.44,LC
2931,Nasalis_larvatus,Primates,Cercopithecidae,12265.65,574819.55,EN
2932,Nasua_narica,Carnivora,Procyonidae,4578.43,2329129.95,LC
2933,Nasua_nasua,Carnivora,Procyonidae,3775.5,10694990.22,LC
2934,Nasuella_olivacea,Carnivora,Procyonidae,1339.99,111926.53,DD
2935,Natalus_jamaicensis,Chiroptera,Natalidae,NA,11081.39,CR
2936,Natalus_major,Chiroptera,Natalidae,NA,74512.66,NT
2937,Natalus_primus,Chiroptera,Natalidae,NA,79953.26,CR
2938,Natalus_stramineus,Chiroptera,Natalidae,5.68,3998095.4,LC
2939,Natalus_tumidirostris,Chiroptera,Natalidae,6.3,1541215.06,LC
2940,Neacomys_dubosti,Rodentia,Cricetidae,NA,NA,LC
2941,Neacomys_guianae,Rodentia,Cricetidae,15.87,490417.65,LC
2942,Neacomys_minutus,Rodentia,Cricetidae,NA,NA,LC
2943,Neacomys_musseri,Rodentia,Cricetidae,NA,NA,LC
2944,Neacomys_paracou,Rodentia,Cricetidae,NA,NA,LC
2945,Neacomys_pictus,Rodentia,Cricetidae,NA,3247.73,DD
2946,Neacomys_spinosus,Rodentia,Cricetidae,19,3572207.77,LC
2947,Neacomys_tenuipes,Rodentia,Cricetidae,19,1180606.56,LC
2948,Neamblysomus_gunningi,Afrosoricida,Chrysochloridae,NA,87.66,EN
2949,Neamblysomus_julianae,Afrosoricida,Chrysochloridae,21.99,13822.31,VU
2950,Necromys_amoenus,Rodentia,Cricetidae,27.09,252648.91,LC
2951,Necromys_benefactus,Rodentia,Cricetidae,NA,NA,LC
2952,Necromys_lactens,Rodentia,Cricetidae,32.9,151012.56,LC
2953,Necromys_lasiurus,Rodentia,Cricetidae,39.93,NA,LC
2954,Necromys_lenguarum,Rodentia,Cricetidae,NA,NA,LC
2955,Necromys_obscurus,Rodentia,Cricetidae,40.69,160780.62,NT
2956,Necromys_punctulatus,Rodentia,Cricetidae,37.3,NA,DD
2957,Necromys_temchuki,Rodentia,Cricetidae,47.2,108564.06,LC
2958,Necromys_urichi,Rodentia,Cricetidae,44.84,229420.4,LC
2959,Nectogale_elegans,Soricomorpha,Soricidae,38.82,509363.88,LC
2960,Nectomys_apicalis,Rodentia,Cricetidae,NA,NA,LC
2961,Nectomys_magdalenae,Rodentia,Cricetidae,NA,NA,DD
2962,Nectomys_palmipes,Rodentia,Cricetidae,NA,76476.81,LC
2963,Nectomys_rattus,Rodentia,Cricetidae,248.8,1283.17,LC
2964,Nectomys_squamipes,Rodentia,Cricetidae,184.98,NA,LC
2965,Nelsonia_goldmani,Rodentia,Cricetidae,NA,3979.58,EN
2966,Nelsonia_neotomodon,Rodentia,Cricetidae,80,46169.86,NT
2967,Neodon_forresti,Rodentia,Cricetidae,NA,NA,DD
2968,Neodon_irene,Rodentia,Cricetidae,NA,494103.37,LC
2969,Neodon_juldaschi,Rodentia,Cricetidae,NA,399664.33,LC
2970,Neodon_sikimensis,Rodentia,Cricetidae,NA,359265.78,LC
2971,Neofelis_nebulosa,Carnivora,Felidae,14945.05,2913590.85,VU
2972,Neofiber_alleni,Rodentia,Cricetidae,265.38,100572.2,LC
2973,Neohylomys_hainanensis,Erinaceomorpha,Erinaceidae,52.21,9825.71,EN
2974,Neomys_anomalus,Soricomorpha,Soricidae,13.19,2471912.98,LC
2975,Neomys_fodiens,Soricomorpha,Soricidae,15.26,12748836.64,LC
2976,Neomys_teres,Soricomorpha,Soricidae,NA,541334.36,LC
2977,Neonycteris_pusilla,Chiroptera,Phyllostomidae,NA,132901.2,VU
2978,Neophoca_cinerea,Carnivora,Otariidae,189274.99,NA,EN
2979,Neophocaena_phocaenoides,Cetacea,Phocoenidae,32500,NA,VU
2980,Neopteryx_frosti,Chiroptera,Pteropodidae,NA,1526.23,EN
2981,Neotetracus_sinensis,Erinaceomorpha,Erinaceidae,NA,137875.24,LC
2982,Neotoma_albigula,Rodentia,Cricetidae,208.18,1897368.42,LC
2983,Neotoma_angustapalata,Rodentia,Cricetidae,198,9613.18,EN
2984,Neotoma_anthonyi,Rodentia,Cricetidae,195.4,0.66,EX
2985,Neotoma_bryanti,Rodentia,Cricetidae,182,369.55,EN
2986,Neotoma_bunkeri,Rodentia,Cricetidae,375,9.15,EX
2987,Neotoma_chrysomelas,Rodentia,Cricetidae,NA,29901.48,LC
2988,Neotoma_cinerea,Rodentia,Cricetidae,285.89,3606599.01,LC
2989,Neotoma_devia,Rodentia,Cricetidae,200,73864.9,LC
2990,Neotoma_floridana,Rodentia,Cricetidae,249.16,NA,LC
2991,Neotoma_fuscipes,Rodentia,Cricetidae,213.26,NA,LC
2992,Neotoma_goldmani,Rodentia,Cricetidae,198,171526.5,LC
2993,Neotoma_lepida,Rodentia,Cricetidae,143.88,984444,LC
2994,Neotoma_leucodon,Rodentia,Cricetidae,NA,NA,LC
2995,Neotoma_macrotis,Rodentia,Cricetidae,225.74,NA,LC
2996,Neotoma_magister,Rodentia,Cricetidae,447,NA,NT
2997,Neotoma_martinensis,Rodentia,Cricetidae,240.16,2.8,EX
2998,Neotoma_mexicana,Rodentia,Cricetidae,203,1791179.01,LC
2999,Neotoma_micropus,Rodentia,Cricetidae,255.14,1066968.81,LC
3000,Neotoma_nelsoni,Rodentia,Cricetidae,198,401.2,CR
3001,Neotoma_palatina,Rodentia,Cricetidae,198,12276.38,VU
3002,Neotoma_phenax,Rodentia,Cricetidae,227.49,42812.73,NT
3003,Neotoma_stephensi,Rodentia,Cricetidae,149.22,227258.75,LC
3004,Neotomodon_alstoni,Rodentia,Cricetidae,44.64,47683.5,LC
3005,Neotomys_ebriosus,Rodentia,Cricetidae,64.5,859787.06,LC
3006,Neotragus_batesi,Artiodactyla,Bovidae,2967.45,1089948.06,LC
3007,Neotragus_pygmaeus,Artiodactyla,Bovidae,3913.68,426515.09,LC
3008,Neovison_macrodon,Carnivora,Mustelidae,NA,NA,EX
3009,Neovison_vison,Carnivora,Mustelidae,NA,13218592.49,LC
3010,Nesokia_bunnii,Rodentia,Muridae,NA,125600.92,EN
3011,Nesokia_indica,Rodentia,Muridae,178.08,3123147.51,LC
3012,Nesolagus_netscheri,Lagomorpha,Leporidae,1511.67,15903.21,VU
3013,Nesolagus_timminsi,Lagomorpha,Leporidae,NA,57.96,DD
3014,Nesomys_audeberti,Rodentia,Nesomyidae,214.04,NA,LC
3015,Nesomys_lambertoni,Rodentia,Nesomyidae,155,NA,EN
3016,Nesomys_rufus,Rodentia,Nesomyidae,163.96,65566.48,LC
3017,Nesophontes_edithae,Soricomorpha,Nesophontidae,NA,NA,EX
3018,Nesophontes_hypomicrus,Soricomorpha,Nesophontidae,NA,NA,EX
3019,Nesophontes_major,Soricomorpha,Nesophontidae,NA,NA,EX
3020,Nesophontes_micrus,Soricomorpha,Nesophontidae,NA,NA,EX
3021,Nesophontes_paramicrus,Soricomorpha,Nesophontidae,NA,NA,EX
3022,Nesophontes_zamicrus,Soricomorpha,Nesophontidae,NA,NA,EX
3023,Nesoromys_ceramicus,Rodentia,Muridae,NA,2716.44,EN
3024,Nesoryzomys_darwini,Rodentia,Cricetidae,NA,NA,EX
3025,Nesoryzomys_fernandinae,Rodentia,Cricetidae,NA,641.36,VU
3026,Nesoryzomys_indefessus,Rodentia,Cricetidae,NA,666.88,EX
3027,Nesoryzomys_swarthi,Rodentia,Cricetidae,NA,577.46,VU
3028,Neurotrichus_gibbsii,Soricomorpha,Talpidae,9.56,221424.03,LC
3029,Neusticomys_monticolus,Rodentia,Cricetidae,39.5,33242.18,LC
3030,Neusticomys_mussoi,Rodentia,Cricetidae,40,4883.45,EN
3031,Neusticomys_oyapocki,Rodentia,Cricetidae,47,1365.89,DD
3032,Neusticomys_peruviensis,Rodentia,Cricetidae,40,3393.98,LC
3033,Neusticomys_venezuelae,Rodentia,Cricetidae,47.1,156124.94,VU
3034,Nilopegamys_plumbeus,Rodentia,Muridae,NA,NA,CR
3035,Ningaui_ridei,Dasyuromorphia,Dasyuridae,9.42,2432521.15,LC
3036,Ningaui_timealeyi,Dasyuromorphia,Dasyuridae,6.37,169167.7,LC
3037,Niviventer_andersoni,Rodentia,Muridae,NA,486719.14,LC
3038,Niviventer_brahma,Rodentia,Muridae,NA,36091.7,LC
3039,Niviventer_cameroni,Rodentia,Muridae,NA,23506.95,VU
3040,Niviventer_confucianus,Rodentia,Muridae,NA,3495239.84,LC
3041,Niviventer_coninga,Rodentia,Muridae,80.65,36065.98,LC
3042,Niviventer_cremoriventer,Rodentia,Muridae,71.54,1232473.45,VU
3043,Niviventer_culturatus,Rodentia,Muridae,81.17,36065.98,NT
3044,Niviventer_eha,Rodentia,Muridae,NA,212869.4,LC
3045,Niviventer_excelsior,Rodentia,Muridae,NA,60049.13,LC
3046,Niviventer_fraternus,Rodentia,Muridae,NA,46452.46,LC
3047,Niviventer_fulvescens,Rodentia,Muridae,81.79,3471658.3,LC
3048,Niviventer_hinpoon,Rodentia,Muridae,NA,2945.56,DD
3049,Niviventer_langbianis,Rodentia,Muridae,NA,192161.81,LC
3050,Niviventer_lepturus,Rodentia,Muridae,NA,14861.73,LC
3051,Niviventer_niviventer,Rodentia,Muridae,100,285657.49,LC
3052,Niviventer_rapit,Rodentia,Muridae,79.73,115873.29,LC
3053,Niviventer_tenaster,Rodentia,Muridae,NA,77232.22,LC
3054,Noctilio_albiventris,Chiroptera,Noctilionidae,31.46,13030875.29,LC
3055,Noctilio_leporinus,Chiroptera,Noctilionidae,29.93,14991800.72,LC
3056,Nomascus_concolor,Primates,Hylobatidae,6410.47,191956.23,CR
3057,Nomascus_gabriellae,Primates,Hylobatidae,NA,88851.07,EN
3058,Nomascus_hainanus,Primates,Hylobatidae,NA,15875.47,CR
3059,Nomascus_leucogenys,Primates,Hylobatidae,7320,194572.77,CR
3060,Nomascus_siki,Primates,Hylobatidae,NA,83883.77,EN
3061,Noronhomys_vespuccii,Rodentia,Cricetidae,NA,NA,EX
3062,Notiomys_edwardsii,Rodentia,Cricetidae,21.3,73368.05,LC
3063,Notiosorex_cockrumi,Soricomorpha,Soricidae,NA,NA,LC
3064,Notiosorex_crawfordi,Soricomorpha,Soricidae,4.79,NA,LC
3065,Notiosorex_evotis,Soricomorpha,Soricidae,5.28,NA,LC
3066,Notiosorex_villai,Soricomorpha,Soricidae,NA,NA,VU
3067,Notomys_alexis,Rodentia,Muridae,32.34,2996063.11,LC
3068,Notomys_amplus,Rodentia,Muridae,89.99,NA,EX
3069,Notomys_aquilo,Rodentia,Muridae,38.99,55857.79,EN
3070,Notomys_cervinus,Rodentia,Muridae,34.79,353845.53,VU
3071,Notomys_fuscus,Rodentia,Muridae,39.28,205961.5,VU
3072,Notomys_longicaudatus,Rodentia,Muridae,100,NA,EX
3073,Notomys_macrotis,Rodentia,Muridae,89.99,NA,EX
3074,Notomys_mitchellii,Rodentia,Muridae,42.8,613230.56,LC
3075,Notomys_mordax,Rodentia,Muridae,89.99,NA,EX
3076,Notopteris_macdonaldi,Chiroptera,Pteropodidae,68.17,19355.8,VU
3077,Notopteris_neocaledonica,Chiroptera,Pteropodidae,NA,10854.67,VU
3078,Notoryctes_caurinus,Notoryctemorphia,Notoryctidae,NA,74482.27,DD
3079,Notoryctes_typhlops,Notoryctemorphia,Notoryctidae,55,1779880.27,DD
3080,Nyctalus_aviator,Chiroptera,Vespertilionidae,NA,550221.66,NT
3081,Nyctalus_azoreum,Chiroptera,Vespertilionidae,NA,2241.25,EN
3082,Nyctalus_furvus,Chiroptera,Vespertilionidae,NA,18.98,VU
3083,Nyctalus_lasiopterus,Chiroptera,Vespertilionidae,45.98,1629085.6,NT
3084,Nyctalus_leisleri,Chiroptera,Vespertilionidae,12.47,3415842.22,LC
3085,Nyctalus_montanus,Chiroptera,Vespertilionidae,NA,336171.49,LC
3086,Nyctalus_noctula,Chiroptera,Vespertilionidae,28.48,8204371.69,LC
3087,Nyctalus_plancyi,Chiroptera,Vespertilionidae,NA,448501.74,LC
3088,Nyctereutes_procyonoides,Carnivora,Canidae,4214.99,6704451.99,LC
3089,Nycteris_arge,Chiroptera,Nycteridae,10.79,4579333.7,LC
3090,Nycteris_aurita,Chiroptera,Nycteridae,NA,500257.54,LC
3091,Nycteris_gambiensis,Chiroptera,Nycteridae,7.13,558271.78,LC
3092,Nycteris_grandis,Chiroptera,Nycteridae,29.8,6262590,LC
3093,Nycteris_hispida,Chiroptera,Nycteridae,7.98,14056670.99,LC
3094,Nycteris_intermedia,Chiroptera,Nycteridae,NA,3728544.28,LC
3095,Nycteris_javanica,Chiroptera,Nycteridae,17.78,132686.33,VU
3096,Nycteris_macrotis,Chiroptera,Nycteridae,14.49,9321164.08,LC
3097,Nycteris_madagascariensis,Chiroptera,Nycteridae,17.69,50763.9,DD
3098,Nycteris_major,Chiroptera,Nycteridae,NA,3096721.15,DD
3099,Nycteris_nana,Chiroptera,Nycteridae,6.98,4237572.76,LC
3100,Nycteris_parisii,Chiroptera,Nycteridae,NA,410454.8,DD
3101,Nycteris_thebaica,Chiroptera,Nycteridae,9.2,16847056.25,LC
3102,Nycteris_tragata,Chiroptera,Nycteridae,14.4,874536.94,NT
3103,Nycteris_vinsoni,Chiroptera,Nycteridae,NA,52.88,DD
3104,Nycteris_woodi,Chiroptera,Nycteridae,7.6,665399.76,LC
3105,Nycticebus_bengalensis,Primates,Lorisidae,1137.36,1941260,VU
3106,Nycticebus_coucang,Primates,Lorisidae,924.55,1504921.1,VU
3107,Nycticebus_pygmaeus,Primates,Lorisidae,342.32,262116.82,VU
3108,Nycticeinops_schlieffeni,Chiroptera,Vespertilionidae,5.05,13760621.45,LC
3109,Nycticeius_aenobarbus,Chiroptera,Vespertilionidae,NA,NA,DD
3110,Nycticeius_cubanus,Chiroptera,Vespertilionidae,NA,107157.22,NT
3111,Nycticeius_humeralis,Chiroptera,Vespertilionidae,9.12,2889477.8,LC
3112,Nyctiellus_lepidus,Chiroptera,Natalidae,NA,66549.07,LC
3113,Nyctimene_aello,Chiroptera,Pteropodidae,85.26,390567.59,LC
3114,Nyctimene_albiventer,Chiroptera,Pteropodidae,29.95,527482.57,LC
3115,Nyctimene_cephalotes,Chiroptera,Pteropodidae,44.92,251382.79,LC
3116,Nyctimene_certans,Chiroptera,Pteropodidae,43.24,122392.34,LC
3117,Nyctimene_cyclotis,Chiroptera,Pteropodidae,48.83,259281.47,DD
3118,Nyctimene_draconilla,Chiroptera,Pteropodidae,30.15,78720.86,DD
3119,Nyctimene_keasti,Chiroptera,Pteropodidae,NA,4955.44,VU
3120,Nyctimene_major,Chiroptera,Pteropodidae,107.06,36810.07,LC
3121,Nyctimene_malaitensis,Chiroptera,Pteropodidae,78.39,3870.66,DD
3122,Nyctimene_masalai,Chiroptera,Pteropodidae,53.2,7066.71,DD
3123,Nyctimene_minutus,Chiroptera,Pteropodidae,NA,199965.79,VU
3124,Nyctimene_rabori,Chiroptera,Pteropodidae,68.25,17815.16,EN
3125,Nyctimene_robinsoni,Chiroptera,Pteropodidae,48.83,351920.41,LC
3126,Nyctimene_sanctacrucis,Chiroptera,Pteropodidae,NA,504.81,DD
3127,Nyctimene_vizcaccia,Chiroptera,Pteropodidae,41.96,33659.02,LC
3128,Nyctinomops_aurispinosus,Chiroptera,Molossidae,18.43,12349250.02,LC
3129,Nyctinomops_femorosaccus,Chiroptera,Molossidae,15.04,1257778.48,LC
3130,Nyctinomops_laticaudatus,Chiroptera,Molossidae,13.12,13392624.04,LC
3131,Nyctinomops_macrotis,Chiroptera,Molossidae,16.38,18149920.2,LC
3132,Nyctomys_sumichrasti,Rodentia,Cricetidae,59.99,635794.61,LC
3133,Nyctophilus_arnhemensis,Chiroptera,Vespertilionidae,6.83,794833.68,LC
3134,Nyctophilus_bifax,Chiroptera,Vespertilionidae,9.89,1481223.75,LC
3135,Nyctophilus_geoffroyi,Chiroptera,Vespertilionidae,NA,7277323.77,LC
3136,Nyctophilus_gouldi,Chiroptera,Vespertilionidae,11.32,880409.98,LC
3137,Nyctophilus_heran,Chiroptera,Vespertilionidae,NA,1261.04,DD
3138,Nyctophilus_howensis,Chiroptera,Vespertilionidae,NA,NA,CR
3139,Nyctophilus_microdon,Chiroptera,Vespertilionidae,NA,11958.72,DD
3140,Nyctophilus_microtis,Chiroptera,Vespertilionidae,7.29,284169.97,LC
3141,Nyctophilus_nebulosus,Chiroptera,Vespertilionidae,NA,101.95,CR
3142,Nyctophilus_timoriensis,Chiroptera,Vespertilionidae,11.02,2083863.67,DD
3143,Nyctophilus_walkeri,Chiroptera,Vespertilionidae,4.44,376698.55,LC
3144,Ochotona_alpina,Lagomorpha,Ochotonidae,150,880723.78,LC
3145,Ochotona_argentata,Lagomorpha,Ochotonidae,NA,1253.73,CR
3146,Ochotona_cansus,Lagomorpha,Ochotonidae,68.75,767181.2,LC
3147,Ochotona_collaris,Lagomorpha,Ochotonidae,129,1151823.27,LC
3148,Ochotona_curzoniae,Lagomorpha,Ochotonidae,159.47,2326434.58,LC
3149,Ochotona_dauurica,Lagomorpha,Ochotonidae,131.01,2972204.68,LC
3150,Ochotona_erythrotis,Lagomorpha,Ochotonidae,NA,394635.9,LC
3151,Ochotona_forresti,Lagomorpha,Ochotonidae,NA,312212.22,LC
3152,Ochotona_gaoligongensis,Lagomorpha,Ochotonidae,NA,4.89,DD
3153,Ochotona_gloveri,Lagomorpha,Ochotonidae,NA,205591.09,LC
3154,Ochotona_himalayana,Lagomorpha,Ochotonidae,NA,35498.06,LC
3155,Ochotona_hoffmanni,Lagomorpha,Ochotonidae,NA,30238.14,EN
3156,Ochotona_huangensis,Lagomorpha,Ochotonidae,105.33,166222.22,LC
3157,Ochotona_hyperborea,Lagomorpha,Ochotonidae,120,10228947.77,LC
3158,Ochotona_iliensis,Lagomorpha,Ochotonidae,NA,57046.16,EN
3159,Ochotona_koslowi,Lagomorpha,Ochotonidae,NA,38543.68,EN
3160,Ochotona_ladacensis,Lagomorpha,Ochotonidae,NA,726242.14,LC
3161,Ochotona_macrotis,Lagomorpha,Ochotonidae,204.75,2201966.15,LC
3162,Ochotona_muliensis,Lagomorpha,Ochotonidae,NA,27843.24,DD
3163,Ochotona_nigritia,Lagomorpha,Ochotonidae,NA,10.68,DD
3164,Ochotona_nubrica,Lagomorpha,Ochotonidae,NA,564920.82,LC
3165,Ochotona_pallasi,Lagomorpha,Ochotonidae,NA,723598.9,LC
3166,Ochotona_princeps,Lagomorpha,Ochotonidae,157.63,1346175.96,LC
3167,Ochotona_pusilla,Lagomorpha,Ochotonidae,142.5,1451427.17,LC
3168,Ochotona_roylei,Lagomorpha,Ochotonidae,260,382682.29,LC
3169,Ochotona_rufescens,Lagomorpha,Ochotonidae,250,1022901.97,LC
3170,Ochotona_rutila,Lagomorpha,Ochotonidae,NA,271593.43,LC
3171,Ochotona_thibetana,Lagomorpha,Ochotonidae,NA,919072.95,LC
3172,Ochotona_thomasi,Lagomorpha,Ochotonidae,NA,340281.03,LC
3173,Ochotona_turuchanensis,Lagomorpha,Ochotonidae,NA,NA,LC
3174,Ochrotomys_nuttalli,Rodentia,Cricetidae,22.81,1448050.54,LC
3175,Octodon_bridgesi,Rodentia,Octodontidae,162.25,102723.41,VU
3176,Octodon_degus,Rodentia,Octodontidae,203.27,64949.08,LC
3177,Octodon_lunatus,Rodentia,Octodontidae,200.55,32534.97,NT
3178,Octodon_pacificus,Rodentia,Octodontidae,NA,NA,CR
3179,Octodontomys_gliroides,Rodentia,Octodontidae,155.77,396551.36,LC
3180,Octomys_mimax,Rodentia,Octodontidae,124.43,54799.69,LC
